"ImportedID","CarSearchID","Engine","DealerPhone","CarYear","ErrFlg","Color","Price","BodyStyle","CarName","SellerType","SellerName","ListingID","Miles","ScraperRunID","Created"
"16981760","672","3.0L V6 24V MPFI DOHC","8889041008","2001","0","Silver","6995","Sedan","Toyota Avalon XLS","unknown","Burnsville Auto Sales","126378585","139431","280","2013-09-19 00:48:13"
"16983961","718","3.6L V6 24V GDI DOHC","8667908867","2013","0","Toffee Brown Metallic","38975","SUV","Volkswagen Touareg Lux","unknown","Luther Westside VW","125484885","19342","280","2013-09-19 00:48:21"
"16984478","748","3.5L V6 24V MPFI SOHC","8884876585","2013","0","Forged Silver Metallic","34771","SUV","Acura RDX","unknown","McGrath Acura of Westmont","114941201","15880","280","2013-09-19 00:48:23"
"16984728","752","3.7L V6 24V MPFI SOHC","8882191379","2010","0","Crystal Black Pearl","25990","Sedan","Acura TL Technology","unknown","Rizza Acura","126462819","44590","280","2013-09-19 00:48:24"
"16988519","824","3.8L V6 12V MPFI OHV","8776295904","2000","0","Silver","7295","Sedan","Buick LeSabre Custom","unknown","Fields Fiat of Highland Park","126886743","72156","280","2013-09-19 00:48:36"
"16988765","829","2.4L I4 16V GDI DOHC","8884453997","2011","0","Silver","22878","Sedan","Buick Regal CXL","unknown","Woody Buick GMC Naperville","124431750","12661","280","2013-09-19 00:48:37"
"16991085","865","2.2L I4 16V MPFI DOHC","8669356294","2009","0","Silver","7995","Sedan","Chevrolet Cobalt LT","unknown","Community Mazda of Tinley Park","126918368","98530","280","2013-09-19 00:48:45"
"16994290","895","5.3L V8 16V MPFI OHV Flexible Fu","8885749233","2012","0","Summit White","39999","SUV","Chevrolet Suburban 1500 LT","unknown","Libertyville Chevrolet","124475083","33239","280","2013-09-19 00:48:56"
"16997807","940","3.6L V6 24V MPFI DOHC Flexible F","8665167797","2012","0","Bright Silver Metallic","16999","Minivan","Dodge Grand Caravan SEAVP","unknown","Al Piemonte Super Car Outlet","121457005","15483","280","2013-09-19 00:49:09"
"16999503","977","3.0L V6 24V MPFI DOHC","8885261333","2009","0","Gray","11681","SUV","Ford Escape XLT","unknown","Bill Kay Chevrolet","124578590","102460","280","2013-09-19 00:49:15"
"17004735","1028",,,"2007","1","Black","18400","Crew Cab Pickup","Honda Ridgeline RTL","unknown",,"123941598","55200","280","2013-09-19 00:49:34"
"17005761","1046","Gas I4 2.4L144","8885575441","2011","0","Radiant Silver Metallic","18988","Sedan","Hyundai Sonata Ltd","unknown","Pugi of Downers Grove VW Hyundai Mazda","124669392","33496","280","2013-09-19 00:49:37"
"17009172","1106","1.8L I4 16V MPFI DOHC","8668299071","2012","0","Nebula Gray Pearl","31988","Hatchback","Lexus CT 200h","unknown","Bredemann Lexus","125190838","19306","280","2013-09-19 00:49:48"
"17024200","1400","2.5L I5 20V MPFI DOHC","8882428191","2006","0","Blue","8450","Convertible","Volkswagen New Beetle 2.5","unknown","Midway Autohaus","123563348","78677","280","2013-09-19 00:50:40"
"17024288","1402","Gas I5 2.5L151","8882880517","2013","0","Candy White","25997","Sedan","Volkswagen Passat","unknown","Pugi of Downers Grove VW Hyundai Mazda","121601647","4128","280","2013-09-19 00:50:41"
"17026186","1437","3.5L V6 24V MPFI SOHC","8662816985","2004","0","White","10500","SUV","Acura MDX Touring","unknown","Tariq Auto Service Inc","120246289","111505","280","2013-09-19 00:50:48"
"17028647","1452","2.0L I4 16V GDI DOHC Turbo","8662167908","2008","0","Silver","16495","Sedan","Audi A4 2.0T quattro","unknown","Fellah Auto Group","125572897","85658","280","2013-09-19 00:50:57"
"17032307","1475","3.0L I6 24V MPFI DOHC","8665079386","2011","0","Blue Water Metallic","26495","Sedan","BMW 328 i xDrive","unknown","BMW Mount Kisco","125273703","40064","280","2013-09-19 00:51:11"
"17039119","1531","4.6L V8","8882392578","2010","0","Black","12000","Sedan","Cadillac DTS Luxury Collection","unknown","MCars Inc.","126240318","160000","280","2013-09-19 00:51:32"
"17040260","1547","5.3L V8 16V MPFI OHV Flexible Fu","8668674694","2008","0","Greystone Metallic","23875","Crew Cab Pickup","Chevrolet Avalanche 1500 LS","unknown","Audia Chevrolet","105708522","66966","280","2013-09-19 00:51:36"
"17040292","1547","GasEthanol V8 5.3L325","8773561113","2009","0","Black","18491","Crew Cab Pickup","Chevrolet Avalanche LTZ","unknown","Faulkner Ciocca Ford of Quakertown","123587091","161572","280","2013-09-19 00:51:36"
"17045792","1580","5.3L V8","8669831258","2005","0","Burgandy","10650","Crew Cab Pickup","Chevrolet Silverado 1500 LS Crew Cab","unknown","GNS Motors","115995493","169691","280","2013-09-19 00:51:55"
"17046017","1582","6.0L V8 16V MPFI OHV","8884143061","2009","0","Silver Birch Metallic","23995","Extended Cab Pickup","Chevrolet Silverado 2500 LT","unknown","McDermott Lexus Chevrolet","123240875","85288","280","2013-09-19 00:51:56"
"17053941","1665","5.4L V8 16V MPFI SOHC Flexible F","8663499872","2010","1",,"18995","Passenger Van","Ford E350 Super Duty XLT","unknown","Manderbach Ford","121035443","65100","280","2013-09-19 00:52:26"
"17056826","1674","4.0L V6 12V MPFI SOHC","8889031689","2006","0","Dark Stone Clearcoat Metallic","11990","SUV","Ford Explorer Eddie Bauer","unknown","JTL Auto Sales","123073739","100741","280","2013-09-19 00:52:38"
"17056989","1674","4.0L V6","8778246743","2007","0","Tan","8495","SUV","Ford Explorer XLT","unknown","Ramslee Motors LLC","117144126","130100","280","2013-09-19 00:52:38"
"17057055","1674","4.0L V6 12V MPFI SOHC Flexible F","8776932604","2003","0","Blue","6995","SUV","Ford Explorer","unknown","Fred Beans Toyota Scion KIA of Flemington","124149000","91833","280","2013-09-19 00:52:38"
"17064999","1703","2.4L I4 16V MPFI DOHC","8663098003","2005","0","Gray","10000","Sedan","Honda Accord EX","unknown","Paragon Honda","125449531","72204","280","2013-09-19 00:53:07"
"17069145","1708","2.4L","8667373172","2011","1","Polished Metal Metallic","17995","SUV","Honda CRV 4WD LX","unknown",,"119574320","40114","280","2013-09-19 00:53:22"
"17072798","1719","3.5L V6 24V MPFI SOHC","8776295062","2008","0","Formal Black","18997","Crew Cab Pickup","Honda Ridgeline RTS","unknown","Pine Belt Nissan Cadillac of Toms River","126316874","66503","280","2013-09-19 00:53:32"
"17074023","1728","2.0L I4 16V MPFI DOHC","8774685164","2005","0","Black","2695","Hatchback","Hyundai Elantra","unknown","Elite Motors","111360669","195610","280","2013-09-19 00:53:36"
"17075269","1737","2.4L I4","8882607109","2012","0","Silver Metallic","17995","Sedan","Hyundai Sonata GLS","unknown","C Pizzano Auto Sales Inc.","119821320","24523","280","2013-09-19 00:53:44"
"17075915","1737","2.4L I4 16V GDI DOHC","8775659452","2011","0","Venetian Red Metallic","14994","Sedan","Hyundai Sonata GLS","unknown","New Rochelle Hyundai","114227967","33401","280","2013-09-19 00:53:44"
"17078128","1751","3.7L V6 24V MPFI DOHC","8772098137","2009","0","Black","9999","Sedan","Infiniti G37 x","unknown","American Europian Auto Mall","124498594","132445","280","2013-09-19 00:53:50"
"17080851","1783","3.7L V6 12V MPFI SOHC","8772304253","2008","0","Blue","15494","SUV","Jeep Grand Cherokee Laredo","unknown","John Johnson Dodge Ram","124253796","70143","280","2013-09-19 00:54:02"
"17082787","1786","2.4L I4 16V MPFI DOHC","8669187635","2012","0","Silver","17995","SUV","Jeep Patriot Sport","unknown","Rentschler Chevrolet Chrysler Jeep Dodge RAM","125990984","6133","280","2013-09-19 00:54:06"
"17087337","1834","Gas V8 4.6L281","8778846171","2001","0","Silver Frost Metallic","2001","Sedan","Lincoln Continental","unknown","DEL Chevrolet","121841171","144953","280","2013-09-19 00:54:21"
"17087957","1842","3.5L V6 24V MPFI DOHC","8888730443","2012","0","Tuxedo Black Metallic","24998","Sedan","Lincoln MKZ Base","unknown","Bright Bay Auto Group","115506842","19428","280","2013-09-19 00:54:23"
"17090606","1877","3.0L V6 24V MPFI DOHC","8882598272","2003","0","Desert Metallic","6995","SUV","Mazda Tribute LX V6","unknown","Manahawkin Auto Sales","125717275","106056","280","2013-09-19 00:54:32"
"17092610","1884","3.5L V6 24V MPFI DOHC","8887172588","2010","0","Black","36004","Sedan","MercedesBenz E350 4MATIC","unknown","BenzelBusch Motor Car Corp.","121627927","35820","280","2013-09-19 00:54:41"
"17095324","1891","5.0L V8 24V MPFI SOHC","8882943948","2003","0","Alabaster White","15915","Convertible","MercedesBenz SL500 Roadster","unknown","Auto Holding","123120834","101719","280","2013-09-19 00:54:47"
"17108932","2012","4.8L V8","8883244868","2013","0","Gray","127900","Hatchback","Porsche Panamera Turbo","unknown","TriStar Motors","120621304","3345","280","2013-09-19 00:55:34"
"17110127","2036","2.5L I4 16V MPFI DOHC","8669397983","2012","0","White","16995","Coupe","Scion tC","unknown","Gogel Auto","120010426","20520","280","2013-09-19 00:55:38"
"17110632","2041","2.5L H4 16V MPFI DOHC Turbo","8887632479","2012","0","Satin White Pearl","23934","SUV","Subaru Forester 2.5XT Touring","unknown","Bay Ridge Honda Volkswagen Volvo","120961935","15203","280","2013-09-19 00:55:40"
"17111556","2046","Gas Flat 6 3.6L221","8884497547","2012","0","Satin White Pearl","22975","Sedan","Subaru Legacy 3.6R","unknown","Competition Subaru of Smithtown","100150838","2866","280","2013-09-19 00:55:43"
"17119505","2072","2.5L I4 16V MPFI DOHC","8883185758","2012","0","Classic Silver Metallic","17828","SUV","Toyota RAV4","unknown","Hertz Car Sales Allentown","122690039","24094","280","2013-09-19 00:56:11"
"17120857","2074","3.3L V6 24V MPFI DOHC","8885163452","2004","0","Silver Shadow Pearl","9995","Minivan","Toyota Sienna XLE","unknown","Certified Headquarters","118276782","97445","280","2013-09-19 00:56:14"
"17127108","2128","3.7L V6","8887518349","2009","0","Sterling Gray Metallic","30950","SUV","Acura MDX Technology","unknown","Dunn Brothers Premium Auto","118892490","33278","280","2013-09-19 00:56:35"
"17133332","2251","1.4L I4 16V MPFI DOHC Turbo","8667733649","2012","0","Black Granite Metallic","17400","Sedan","Chevrolet Cruze LT","unknown","Clift Buick GMC","126518716","13309","280","2013-09-19 00:56:56"
"17134110","2254","4.8L","8882740093","2009","0","White","9450","Cargo Van","Chevrolet Express 2500 Cargo","unknown","Troy Auto Group","113864614","155041","280","2013-09-19 00:56:58"
"17134986","2258","3.5L V6 12V MPFI OHV Flexible Fu","8884740632","2010","0","Imperial Blue Metallic","13600","Sedan","Chevrolet Impala LS","unknown","Frank Beck Chevrolet","124807419","44403","280","2013-09-19 00:57:03"
"17145522","2359","2.0L I4 16V GDI DOHC Turbo","8665696873","2013","0","Ingot Silver Metallic","24995","SUV","Ford Escape SEL","unknown","Mathews Ford","122612619","26089","280","2013-09-19 00:57:39"
"17146817","2365",,,"2004","1","Silver","5450","SUV","Ford Explorer XLT","unknown",,"125746435","136200","280","2013-09-19 00:57:41"
"17147952","2368","4.2L V6 12V MPFI OHV","8668840381","2001","0","Deep Wedgewood Blue Clearcoat Metallic","5481","Extended Cab Pickup","Ford F150 XLT","unknown","Jim White Honda","121367002","128575","280","2013-09-19 00:57:45"
"17152357","2394","2.3L I4 16V MPFI SOHC","8887913181","2002","0","Taffeta White","5700","Sedan","Honda Accord LX","unknown","Motorcars Toyota Scion","120503873","148961","280","2013-09-19 00:58:00"
"17158978","2530","3.7L V6 24V MPFI DOHC","8886953504","2012","0","Silver","27790","Sedan","Lincoln MKS","unknown","Jim Schmidt Ford","124399451","30159","280","2013-09-19 00:58:23"
"17162886","2618","3.5L V6 24V MPFI DOHC","8882167259","2009","0","Saharan Stone","22995","SUV","Nissan Murano SL","unknown","Don Sitts Auto Sales","118959196","55284","280","2013-09-19 00:58:36"
"17166768","2729","2.4L I4 16V MPFI DOHC","8664706794","2010","0","Classic Silver Metallic","12500","Wagon","Scion xB","unknown","Byers Imports","120982642","39773","280","2013-09-19 00:58:49"
"17169438","2763","2.5L I4 16V MPFI DOHC","8665294952","2011","0","Black","18980","SUV","Toyota RAV4 4 CYL","unknown","Coughlin Toyota","126642385","24166","280","2013-09-19 00:58:58"
"17172909","2855","2.5L I6 24V MPFI DOHC","8882750874","2000","0","Blue","4993","Sedan","BMW 323 i","unknown","Ellas Auto Outlet Inc","104768030","144787","280","2013-09-19 00:59:09"
"17173122","2857","3.0L I6 24V MPFI DOHC","8664144621","2011","0","Black Sapphire Metallic","35300","Convertible","BMW 328 i","unknown","MemberCar","125196590","17864","280","2013-09-19 00:59:10"
"17180356","3015","3.6L V6 24V MPFI DOHC","8884530413","2013","0","Bright Silver Clearcoat Metallic","21612","SUV","Dodge Journey SXT","unknown","Elliott Chrysler Dodge Jeep RAM","125007809","20620","280","2013-09-19 00:59:34"
"17181995","3056","4.0L V6","8889026447","2006","0","Black","8995","SUV","Ford Explorer XLT","unknown","DS Imports","119329250","90232","280","2013-09-19 00:59:39"
"17182170","3059","3.7L V6 24V MPFI DOHC","8885961361","2013","0","Ingot Silver Metallic","29450","Crew Cab Pickup","Ford F150 XL","unknown","Crossroads Ford Mazda","124626764","18566","280","2013-09-19 00:59:40"
"17183107","3071","Gas I4 2.5L152","8883614651","2011","0","Tuxedo Black Metallic","14995","Sedan","Ford Fusion S FWD","unknown","Myers Ford","125425335","25636","280","2013-09-19 00:59:43"
"17184789","3088","1.8L I4 16V MPFI SOHC","8776947270","2007","0","Blue","9400","Sedan","Honda Civic LX","unknown","M M Auto Group","125685351","60642","280","2013-09-19 00:59:49"
"17189363","3182",,"7035481777","2005","1","Silver","9995","Sedan","Lexus ES 330","unknown",,"124174253","102000","280","2013-09-19 01:00:04"
"17189367","3182","3.3L V6 24V MPFI DOHC","8888978014","2004","0","Silver","9500","Sedan","Lexus ES 330","unknown","Cowles Parkway Ford","121021985","148484","280","2013-09-19 01:00:04"
"17194943","3319","2.0L I4 16V MPFI DOHC","8665487570","2010","0","Blue Onyx","14976","Sedan","Nissan Sentra 2.0","unknown","Parsons Ford","98998200","33554","280","2013-09-19 01:00:23"
"17198540","3437","2.5L I4","8882252570","2011","0","Black","13966","Sedan","Toyota Camry LE","unknown","Freds Executive Auto","122844697","44000","280","2013-09-19 01:00:37"
"17202641","3501",,"8884860642","2011","1","Titanium Grey","25652","Wagon","Volvo V50 4DR WGN","unknown","Don Beyer Volvo Kia of Falls Church","125426737","33710","280","2013-09-19 01:00:51"
"17203078","3547","3.0L I6 24V MPFI DOHC","8665540098","2006","0","Arctic Metallic","14987","Sedan","BMW 325 xi","unknown","Bayfront Automotive Inc.","126883370","73821","280","2013-09-19 01:00:52"
"17206277","3653","5.3L V8 16V MPFI OHV","8774285287","2007","0","Black","15995","Extended Cab Pickup","Chevrolet Silverado 1500 LS","unknown","Bonnells Auto Sales","125184190","111251","280","2013-09-19 01:01:07"
"17209391","3741","3.0L V6 24V MPFI DOHC Flexible F","8882803206","2010","0","Black","18543","SUV","Ford Escape Limited","unknown","West Herr Chevrolet of Hamburg","124753595","43160","280","2013-09-19 01:01:17"
"17210616","3762","2.5L I4 16V MPFI DOHC","8664580503","2011","1","Tuxedo Black Metallic","15993","Sedan","Ford Fusion SE","unknown",,"126947990","18542","280","2013-09-19 01:01:22"
"17212028","3790","3.5L V6 24V MPFI SOHC","8887179662","2008","0","Gray Metallic","16500","SUV","Honda Pilot VP","unknown","Sweeney Chevrolet Buick GMC","123486899","62458","280","2013-09-19 01:01:26"
"17215209","4009",,"8886999641","2011","1","Super Black","22995","SUV","Nissan Rogue SL NAV","unknown","CarSense","123836056","22227","280","2013-09-19 01:01:37"
"17222726","4321","2.9L I4 16V MPFI DOHC","8884305216","2012","0","Summit White","21772","Extended Cab Pickup","Chevrolet Colorado WT","unknown","Schumacher Automotive North Palm Beach","125898273","12902","280","2013-09-19 01:02:03"
"17223874","4350","5.3L V8 16V MPFI OHV Flexible Fu","8885932533","2007","0","Black","20977","SUV","Chevrolet Suburban 1500 LTZ","unknown","Haims Motors","124688894","92753","280","2013-09-19 01:02:07"
"17227967","4457","4.6L V8 24V MPFI SOHC","8774226775","2005","0","Satin Silver Metallic","11993","Coupe","Ford Mustang","unknown","AutoNation Ford Margate","123878866","74169","280","2013-09-19 01:02:20"
"17230899","4514","3.5L V6 24V MPFI DOHC","8773282318","2005","0","Brilliant Silver Metallic","7993","Sedan","Infiniti G35 Base","unknown","AutoNation Nissan Fort Lauderdale","122453972","133379","280","2013-09-19 01:02:30"
"17231208","4519","3.5L V6","8774774409","2006","0","Silver","11995","Sedan","Infiniti M35 Sport","unknown","Motors Trust Inc.","123421967","98043","280","2013-09-19 01:02:30"
"17236080","4654","5.5L V8 32V MPFI DOHC","8667205617","2010","0","Black","49990","Sedan","MercedesBenz S550","unknown","Florida Auto Advantage","124986944","46600","280","2013-09-19 01:02:47"
"17237319","4690","3.5L V6 24V MPFI DOHC","8662145843","2011","0","White","20899","Sedan","Nissan Maxima S","unknown","Lexus of Kendall","126709880","26441","280","2013-09-19 01:02:51"
"17237651","4697","3.5L V6 24V MPFI DOHC","8887792051","2013","0","Arctic Blue Metallic","26988","SUV","Nissan Pathfinder SV","unknown","Florida Fine Cars Miami","123294843","10755","280","2013-09-19 01:02:52"
"17239343","4773","4.8L V8","8666851602","2011","0","Grey","57990","SUV","Porsche Cayenne S","unknown","Boca Motorcar Gallery","125198834","20365","280","2013-09-19 01:02:57"
"17239720","4802","2.4L I4 16V MPFI DOHC","8884157872","2010","0","Classic Silver Metallic","12977","Wagon","Scion xB","unknown","Al Hendrickson Toyota","124995796","52645","280","2013-09-19 01:02:58"
"17242012","4843","4.7L V8 32V MPFI DOHC","8883783547","2002","0","Sunfire Red Pearl","9500","Extended Cab Pickup","Toyota Tundra Limited","unknown","Wallace Auto Group Stuart","126465645","125733","280","2013-09-19 01:03:06"
"17242344","4848","2.0L I4 16V GDI DOHC Turbo","8667908875","2011","1","Island Gray Metallic","19900","Sedan","Volkswagen CC Sport","unknown",,"120829441","19288","280","2013-09-19 01:03:08"
"17243224","4865","3.6L V6 24V GDI DOHC","8665886044","2008","0","Black","18588","SUV","Volkswagen Touareg 2 V6","unknown","South Motors BMW","125890716","43646","280","2013-09-19 01:03:10"
"17246510","5081","3.9L V6 12V MPFI OHV","8669824674","2001","0","Blue","7496","Regular Cab Pickup","Dodge Dakota Sport","unknown","Langdale Honda Kia","123282189","61309","280","2013-09-19 01:03:22"
"17247733","5138","1.6L I4 16V MPFI DOHC","8772791192","2011","0","Tuxedo Black","13988","Sedan","Ford Fiesta SE","unknown","Gary Yeomans Ford Lincoln","126806716","47021","280","2013-09-19 01:03:26"
"17251862","5382","3.5L V6 24V MPFI DOHC","8666240379","2009","0","Platinum Graphite Metallic","18900","SUV","Nissan Murano S","unknown","McKinna Auto Sales","106514690","53451","280","2013-09-19 01:03:41"
"17257150","5636","4.8L V8 32V MPFI DOHC","8772383220","2007","0","Black Sapphire Metallic","25999","Coupe","BMW 650 i","unknown","Atlanta Used Cars Marietta","125138736","73493","280","2013-09-19 01:03:59"
"17257556","5653","3.0L I6 24V GDI DOHC Turbo","8884058944","2013","0","Alpine White","54880","SUV","BMW X5 xDrive35i","unknown","United BMW","123007816","9506","280","2013-09-19 01:04:00"
"17259632","5705","5.7L V8 16V MPFI OHV","8668272416","1995","0","Green","5900","Coupe","Chevrolet Corvette Base","unknown","Covington Ford","126837344","127218","280","2013-09-19 01:04:07"
"17267101","5842","3.5L V6 24V MPFI DOHC","8886345116","2010","0","Silver","13995","Sedan","Ford Taurus SE","unknown","Lara Trucks","119132936","78935","280","2013-09-19 01:04:32"
"17267986","5849","2.4L I4 16V MPFI DOHC","8884630910","2004","0","Silver","7982","Sedan","Honda Accord LX","unknown","Global Imports","125342299","119688","280","2013-09-19 01:04:36"
"17268604","5854","2.4L I4 16V MPFI DOHC","8666904034","2011","0","Silver","19292","SUV","Honda CRV EXL","unknown","Dyer Dyer Volvo","124432338","54886","280","2013-09-19 01:04:38"
"17269468","5872","1.6L I4 16V GDI DOHC","8665576504","2013","1","Century White","14791","Sedan","Hyundai Accent GLS","unknown",,"124310012","10172","280","2013-09-19 01:04:40"
"17271420","5929","3.6L V6 24V MPFI DOHC","8884644921","2013","0","Bright White","33997","SUV","Jeep Grand Cherokee Limited","unknown","Ed Voyles Chrysler Dodge Jeep RAM Inc","124434545","23282","280","2013-09-19 01:04:47"
"17279134","6144","2.2L I4 8V MPFI OHV","8884841413","2002","0","Arctic White","2994","Sedan","Pontiac Sunfire SE","unknown","Honda Mall of Georgia","122889304","150326","280","2013-09-19 01:05:12"
"17279980","6199","3.0L V6 SPFI SOHC","8773275203","1992","0","Burgundy","2900","SUV","Toyota 4Runner SR5","unknown","Paniagua Auto Sales Inc.","114543037","123491","280","2013-09-19 01:05:14"
"17282398","6225","4.6L V8 32V MPFI DOHC","8886697793","2012","0","Silver","22326","Regular Cab Pickup","Toyota Tundra Grade","unknown","World Toyota","123948924","9091","280","2013-09-19 01:05:23"
"17294967","6524","4.2L V6 12V MPFI OHV","8772893178","2005","0","Silver","7979","Minivan","Ford Freestar Limited","unknown","Earl Floyd Ford","110159937","109666","280","2013-09-19 01:06:04"
"17296702","6545","2.4L I4 16V MPFI DOHC","8887208904","2010","0","Crystal Black Pearl","21000","SUV","Honda CRV EX","unknown","Andy Mohr Chevrolet","124914705","27554","280","2013-09-19 01:06:10"
"17299132","6624","3.8L V6 12V MPFI OHV","8889048940","2011","0","Black","22300","SUV","Jeep Wrangler Sport","unknown","KNOX FORD","123955710","30937","280","2013-09-19 01:06:18"
"17301862","6763","3.5L V6 24V MPFI DOHC","8773334138","2010","0","Black","21800","Sedan","Nissan Maxima SV","unknown","TruWorth Auto","124556926","48543","280","2013-09-19 01:06:27"
"17304285","6890","4.0L V6 24V MPFI DOHC","8882494373","2010","0","White","30584","SUV","Toyota 4Runner SR5","unknown","Uebelhor and Sons","123455995","71705","280","2013-09-19 01:06:35"
"17313763","7245","3.5L V6 24V MPFI SOHC","8883938020","2012","0","Polished Metal Metallic","27701","SUV","Honda Pilot EXL","unknown","Scott Clark Toyota","123998258","26465","280","2013-09-19 01:07:07"
"17314256","7265","2.4L I4 16V GDI DOHC","8776920285","2011","0","Harbor Gray Metallic","14999","Sedan","Hyundai Sonata Limited","unknown","Georgetown Auto Sales","126321785","104360","280","2013-09-19 01:07:09"
"17324369","8385","3.0L I6 24V MPFI DOHC","8884501202","2011","0","Blue Water Metallic","29500","Sedan","BMW 328 i xDrive","unknown","Peppers Chevrolet GMC Buick Toyota","125678425","28535","280","2013-09-19 01:07:45"
"17331713","8967","2.4L I4 16V MPFI DOHC","8883060460","2002","0","Black Sand Pearl","5995","Coupe","Toyota Camry Solara SE","unknown","Chuck Hutton Chevrolet","124908369","170000","280","2013-09-19 01:12:01"
"17332023","8983","5.7L V8 32V MPFI DOHC","8772412163","2010","0","White","35950","SUV","Toyota Sequoia Platinum","unknown","Collierville Auto Center","124470050","67806","280","2013-09-19 01:12:12"
"17332035","8983","4.7L V8 32V MPFI DOHC","8777141399","2002","0","Silver Sky Metallic","9990","SUV","Toyota Sequoia SR5","unknown","Cordova Cars","124707000","125327","280","2013-09-19 01:12:12"
"17337528","9181","5.3L V8 16V MPFI OHV Flexible Fu","8664967945","2012","0","Blue Granite Metallic","27997","Extended Cab Pickup","Chevrolet Silverado 1500 LT","unknown","Liberty Dayton Chrysler Jeep Dodge RAM","122838241","20799","280","2013-09-19 01:14:07"
"17338671","9191","4.2L I6 24V MPFI DOHC","8882530621","2008","0","White","12810","SUV","Chevrolet TrailBlazer LT","unknown","Cowboy Chrysler Dodge Jeep","125284174","72026","280","2013-09-19 01:14:19"
"17339157","9199","6.1L V8 16V MPFI OHV","8888079394","2006","0","Bright Silver Metallic","15999","Sedan","Chrysler 300C SRT8","unknown","King of Cars","125184941","109685","280","2013-09-19 01:14:26"
"17342800","9279","6.4L V8 32V DDI OHV Twin Turbo D","8666146547","2008","0","Copper","27995","Crew Cab Pickup","Ford F250 King Ranch","unknown","Everest Motors Inc.","125844222","132130","280","2013-09-19 01:15:15"
"17344463","9307","2.4L I4 16V MPFI DOHC","8888814254","2013","0","Black","20988","Sedan","Honda Civic Si","unknown","Gillman Honda Houston","123580938","7987","280","2013-09-19 01:15:31"
"17358849","9872","4.8L V8 16V MPFI OHV","8665402804","2013","0","Victory Red","26877","Crew Cab Pickup","Chevrolet Silverado 1500 LT","unknown","Allen Toyota Scion","125487993","21244","280","2013-09-19 01:20:38"
"17360387","9969","5.0L V8 32V MPFI DOHC Flexible F","8884607069","2012","0","Blue","32588","Crew Cab Pickup","Ford F150 XLT","unknown","Terrebonne Ford","125564271","13025","280","2013-09-19 01:22:01"
"17366370","10518","6.2L V8 16V MPFI OHV Flexible Fu","8883984774","2010","0","White Diamond TriCoat","48950","Crew Cab Pickup","Cadillac Escalade EXT Premium","unknown","Don Thornton Cadillac Inc.","126119098","42116","280","2013-09-19 01:26:33"
"17368714","10575","3.6L V6 24V GDI DOHC","8888166462","2011","0","White","22488","SUV","Chevrolet Traverse 1LT","unknown","Keystone Chevrolet","113690630","58339","280","2013-09-19 01:27:29"
"17371217","10661","5.4L V8 24V MPFI SOHC","8778013201","2008","1",,"5000","Regular Cab Pickup","Ford F250 137","unknown","Smith ChevroletCadillac","123009463","179321","280","2013-09-19 01:28:48"
"17374524","10871","3.5L V6 24V MPFI DOHC","8662686396","2011","0","Black","32498","SUV","MercedesBenz ML350","unknown","Melton Sales","125943875","47715","280","2013-09-19 01:31:07"
"17374838","10901","2.5L I4 16V MPFI DOHC","8882246368","2012","0","Maroon","16100","Sedan","Nissan Altima 2.5 S","unknown","Enterprise Car Sales OKC Memorial","125387904","37148","280","2013-09-19 01:31:24"
"17381626","11351","5.4L V8 24V MPFI SOHC Flexible F","8889027850","2010","0","White","20495","Crew Cab Pickup","Ford F150 XLT SuperCrew","unknown","ElmerHare Ford","104042116","92483","280","2013-09-19 01:35:54"
"17385478","11715","2.5L H4 16V MPFI SOHC","8886517434","2009","0","Newport Blue Pearl","16995","SUV","Subaru Forester 2.5 X Premium","unknown","St. Charles NissanHyundai","126277409","62056","280","2013-09-19 01:38:26"
"17391618","12037","GasEthanol V8 5.4L330","8882471894","2012","0","Black","39988","SUV","Ford Expedition Limited","unknown","McCombs Ford West","125767971","14753","280","2013-09-19 01:42:11"
"17394362","12082","3.5L V6 24V MPFI SOHC","8778667704","2009","0","Formal Black","18499","SUV","Honda Pilot EX","unknown","North Park Mazda","125621969","84593","280","2013-09-19 01:42:54"
"17398538","12306","4.0L V6 24V MPFI DOHC","8884914793","2011","0","Gray","18900","SUV","Nissan Xterra S","unknown","Round Rock Nissan","123995492","44604","280","2013-09-19 01:45:07"
"17399455","12420","2.5L I4 16V MPFI DOHC","8663862533","2013","0","Magnetic Gray Metallic","22898","Sedan","Toyota Camry LE","unknown","Round Rock Toyota Scion","125470076","1526","280","2013-09-19 01:45:50"
"17401215","12455","2.5L I5 20V MPFI DOHC","8883859914","2010","0","Blue Graphite Metallic","13990","Sedan","Volkswagen Jetta Limited Edition","unknown","CAG First Texas Honda","126152533","40050","280","2013-09-19 01:46:24"
"17403139","12764","2.4L I4 16V MPFI DOHC","8774970033","2010","0","Crystal Black Pearl","24000","SUV","Honda CRV EXL","unknown","Furrys Buick GMC","122241570","22312","280","2013-09-19 01:48:57"
"17405211","13261","3.6L V6 24V GDI DOHC Flexible Fu","8669065504","2013","0","Silver","26888","Sedan","Buick LaCrosse Leather","unknown","Saitta Trudeau Chrysler Jeep Dodge RAM","118613680","18904","280","2013-09-19 01:52:43"
"17406311","13367","5.7L V8 16V MPFI OHV","8887983682","2012","0","Tungsten Metallic","29499","Coupe","Dodge Challenger RT","unknown","Towbin Dodge RAM","124594483","16288","280","2013-09-19 01:53:36"
